N,P,K,temperature,humidity,ph,rainfall,label
62.49,42.51,37.26,22.14,51.2,5.86,172.28,peach
96.25,71.03,39.58,18.38,68.59,5.78,99.9,peach
80.91,86.24,61.93,28.04,42.19,6.36,192.98,peach
126.47,73.24,23.54,31.83,40.82,6.93,149.48,peach
132.85,86.29,72.31,19.16,72.34,5.29,140.68,peach
52.98,41.1,23.67,25.55,44.6,5.61,207.71,peach
69.31,60.55,80.56,26.91,80.95,7.33,106.6,peach
58.62,89.6,84.24,22.51,86.3,5.22,103.15,peach
126.36,27.3,80.32,21.12,78.5,5.32,155.17,peach
97.45,59.09,80.4,18.49,75.42,7.13,159.13,peach
63.57,75.81,50.1,21.66,78.65,6.91,216.62,peach
89.39,21.05,21.66,25.73,41.83,6.55,85.31,peach
117.61,21.39,68.31,21.12,89.96,6.19,158.2,peach
124.92,39.84,88.0,22.13,41.85,5.7,129.78,peach
99.71,24.66,83.33,28.89,77.28,7.47,69.95,peach
108.63,79.92,32.48,23.77,49.99,7.31,149.53,plum
123.03,37.65,62.12,28.45,57.1,5.67,76.11,plum
102.83,48.71,34.01,22.49,55.96,5.31,172.67,plum
55.47,35.14,45.27,31.84,75.46,5.53,220.45,plum
133.87,43.11,75.81,26.81,67.7,7.26,187.44,plum
104.8,85.59,51.91,19.46,40.37,6.81,149.26,plum
127.63,88.06,37.84,20.79,68.67,5.05,79.15,plum
47.4,40.82,50.89,20.74,74.38,6.9,218.18,plum
94.64,72.8,75.72,28.2,55.87,6.44,216.73,plum
64.66,45.1,20.76,26.42,45.72,6.11,95.62,plum
51.58,82.16,43.04,31.41,76.9,6.47,152.01,plum
104.92,76.75,33.31,25.57,53.48,5.47,101.48,plum
118.87,85.33,50.28,20.45,48.84,5.77,130.61,plum
128.39,56.79,54.37,26.77,48.85,5.93,143.64,plum
46.54,41.42,60.02,26.44,53.3,5.18,168.48,plum
55.48,20.28,87.45,28.24,86.84,5.8,206.36,plum
125.19,63.98,22.37,21.84,58.72,6.1,168.78,plum
58.57,35.52,21.55,23.63,45.88,5.58,63.54,plum
124.27,35.93,55.54,26.09,42.06,6.37,212.36,plum
63.86,64.17,70.72,25.85,57.87,6.28,186.82,plum
83.73,71.56,72.45,28.52,61.69,5.37,93.01,plum
69.64,59.35,24.16,22.35,47.37,6.34,98.18,plum
122.27,24.42,44.98,28.46,81.69,5.98,239.14,plum
127.86,59.38,43.12,20.7,74.45,5.15,183.35,plum
62.93,33.09,63.11,23.47,42.83,5.37,210.06,plum
78.87,74.58,63.25,18.04,57.11,6.5,106.37,plum
53.27,89.98,42.7,27.22,62.06,7.47,103.14,plum
43.14,65.46,68.55,29.69,45.53,5.44,150.14,plum
67.85,29.05,29.87,18.61,61.4,5.34,65.45,plum
49.51,69.21,65.22,22.83,80.24,5.11,139.41,plum
133.29,23.71,30.43,24.72,57.54,5.17,219.5,apricot
119.09,61.05,49.15,25.79,65.0,6.42,120.89,apricot
121.5,56.37,36.53,26.19,78.89,6.25,121.64,apricot
94.4,68.3,32.77,30.41,60.47,6.05,158.66,apricot
115.97,31.96,32.85,24.84,40.79,6.09,84.35,apricot
59.89,45.58,82.71,26.57,54.01,6.59,156.89,apricot
40.2,50.78,69.15,29.3,88.28,5.04,157.64,apricot
78.04,51.16,77.37,24.12,67.15,6.9,225.12,apricot
98.37,56.91,27.08,23.27,49.53,6.93,187.53,apricot
53.6,60.55,81.19,29.88,58.82,5.92,160.82,apricot
81.8,88.21,79.62,30.51,90.0,5.26,239.79,apricot
76.13,38.29,62.06,23.58,50.46,7.44,94.76,apricot
48.4,47.5,77.74,29.27,62.7,6.01,86.5,apricot
119.76,73.04,35.25,27.36,84.63,5.9,103.96,apricot
114.45,63.61,47.63,18.06,56.19,6.76,95.55,apricot
88.13,73.92,44.34,19.75,73.8,6.71,175.6,apricot
130.74,45.99,55.71,24.33,82.78,5.83,105.76,apricot
76.83,77.68,72.0,20.62,80.85,7.47,124.02,apricot
118.93,68.52,63.14,21.25,40.05,7.17,123.01,apricot
122.32,79.81,79.98,28.26,76.3,7.05,238.98,apricot
131.96,81.58,42.52,30.89,44.58,5.46,224.73,apricot
94.7,86.77,43.18,18.93,47.49,7.21,213.58,apricot
82.84,65.77,22.54,31.11,54.16,5.5,152.43,apricot
87.83,54.14,70.31,20.58,79.77,5.81,135.85,apricot
129.7,71.74,70.98,29.11,61.15,5.87,159.29,apricot
124.8,32.19,69.1,24.65,87.21,6.77,235.22,apricot
81.34,52.31,37.46,20.91,55.65,5.53,178.91,apricot
96.87,71.6,72.55,31.58,66.38,6.54,160.55,apricot
87.74,43.85,41.69,22.65,65.43,6.11,163.96,apricot
106.9,89.12,60.83,31.87,55.83,6.52,170.58,apricot
85.09,52.16,36.54,31.75,43.75,7.02,151.06,cherry
74.63,41.5,86.22,22.69,68.91,6.04,185.75,cherry
95.75,57.23,27.4,18.37,72.51,5.01,158.56,cherry
67.93,71.9,42.74,18.68,47.95,5.83,182.68,cherry
110.49,78.25,86.89,25.79,42.32,6.66,127.33,cherry
100.61,32.23,47.81,21.42,73.92,7.37,129.88,cherry
90.37,64.53,73.49,23.01,53.41,6.64,118.98,cherry
89.72,64.05,58.91,31.62,57.43,5.54,137.22,cherry
129.76,79.9,24.2,20.43,51.79,6.95,191.45,cherry
56.55,75.31,80.56,29.41,57.41,7.05,109.49,cherry
133.17,29.87,47.55,22.26,81.04,6.91,161.0,cherry
93.75,40.46,61.1,18.66,76.12,7.39,146.77,cherry
86.38,60.97,46.56,31.0,50.7,6.22,191.33,cherry
114.64,41.48,28.54,27.66,46.28,7.06,63.66,cherry
128.07,77.06,55.44,30.46,78.96,6.68,109.29,cherry
48.97,28.14,26.71,27.45,75.08,7.36,132.73,cherry
76.35,80.26,75.4,31.72,40.47,7.39,138.49,cherry
119.81,34.55,57.91,28.53,76.0,6.74,76.87,cherry
131.49,23.84,77.39,25.91,71.09,5.56,209.87,cherry
115.99,37.44,85.09,23.82,83.0,5.58,130.97,cherry
61.2,22.4,29.95,20.14,65.84,6.21,80.08,cherry
131.69,64.45,56.25,21.83,60.88,7.28,140.53,cherry
90.28,84.57,47.94,29.95,43.41,6.77,82.99,cherry
67.33,25.98,81.67,30.51,79.67,6.25,81.2,cherry
92.02,82.92,70.5,18.02,89.38,7.37,171.76,cherry
42.21,69.94,63.72,18.06,62.2,5.04,71.76,cherry
107.87,73.57,42.76,20.19,53.69,5.57,165.75,cherry
67.32,83.88,21.08,21.22,71.22,6.12,75.76,cherry
78.7,39.66,75.9,21.36,71.98,6.69,139.21,cherry
44.53,57.44,27.58,21.37,86.24,5.44,241.95,cherry
55.93,22.21,22.18,29.75,84.81,5.68,125.58,strawberry
74.1,64.35,41.27,24.55,72.61,5.69,85.53,strawberry
105.35,65.61,20.27,24.06,82.31,6.48,188.3,strawberry
137.62,34.2,47.66,20.07,84.91,6.47,226.03,strawberry
105.73,43.78,69.7,21.79,65.21,6.57,207.51,strawberry
64.55,72.81,58.03,26.79,44.77,6.32,77.58,strawberry
103.01,75.46,46.86,24.07,71.21,6.4,246.12,strawberry
124.23,68.0,44.44,18.77,73.86,5.56,193.81,strawberry
105.24,80.23,24.18,24.75,57.01,5.85,108.92,strawberry
123.27,51.89,58.51,19.65,67.81,6.58,83.58,strawberry
73.87,38.66,58.68,19.11,89.15,5.97,235.9,strawberry
43.44,72.55,82.97,24.16,58.72,6.56,118.07,strawberry
64.63,83.97,65.04,24.98,62.99,6.99,200.51,strawberry
68.13,41.87,48.71,18.78,60.97,5.29,186.53,strawberry
73.27,42.82,35.27,21.51,51.47,7.21,146.42,strawberry
94.64,42.34,86.74,26.38,48.51,6.7,60.2,strawberry
139.51,71.85,34.95,24.01,85.47,6.93,209.27,strawberry
98.0,33.79,65.61,26.1,47.54,5.14,159.9,strawberry
131.73,42.96,64.65,19.46,83.91,7.22,117.12,strawberry
111.87,71.79,50.2,30.33,42.34,5.72,82.22,strawberry
122.67,71.68,36.04,27.23,65.57,6.42,139.13,strawberry
96.63,59.21,42.35,23.14,48.16,6.58,215.89,strawberry
62.85,61.21,47.31,20.54,43.13,5.09,201.31,strawberry
53.39,39.73,55.71,20.77,69.04,6.19,102.43,strawberry
107.85,64.78,86.56,22.7,78.81,6.56,168.59,strawberry
43.65,41.54,50.03,18.64,44.95,7.06,81.12,strawberry
96.03,36.69,56.85,23.48,53.3,6.14,112.82,strawberry
134.46,52.21,28.89,28.39,48.21,6.86,207.27,strawberry
132.28,56.3,72.31,29.08,80.75,6.51,229.89,strawberry
114.49,46.76,45.82,29.76,86.35,5.94,235.4,strawberry
119.39,68.71,43.7,21.85,54.5,6.72,147.96,blueberry
62.28,30.25,76.68,20.67,48.55,6.33,70.36,blueberry
80.46,34.23,80.12,25.76,64.69,6.17,63.49,blueberry
124.37,86.13,20.57,25.91,79.32,7.12,241.96,blueberry
130.44,81.97,30.27,31.92,89.24,6.61,226.79,blueberry
66.1,50.25,27.64,24.6,89.55,6.76,147.33,blueberry
71.51,34.84,50.1,22.04,64.45,6.43,137.03,blueberry
99.35,48.97,54.86,24.8,82.15,7.24,171.12,blueberry
115.83,41.14,31.4,22.4,46.95,6.91,234.11,blueberry
104.22,35.31,29.16,28.8,68.7,5.36,248.73,blueberry
115.31,87.39,88.83,28.98,86.46,7.36,90.33,blueberry
74.67,57.6,64.65,20.12,53.59,6.93,243.66,blueberry
87.54,85.28,81.26,30.61,49.45,5.96,186.09,blueberry
121.25,78.23,28.42,27.48,41.28,5.78,69.89,blueberry
91.1,28.83,66.16,23.71,80.49,5.81,248.2,blueberry
51.88,25.73,55.0,25.03,82.25,5.07,94.34,blueberry
64.55,50.38,77.48,27.29,51.85,5.97,205.77,blueberry
95.61,27.56,45.23,18.34,62.78,5.58,117.24,blueberry
73.93,80.55,25.83,19.25,46.58,6.07,142.67,blueberry
133.08,70.88,38.81,19.84,67.4,7.08,102.7,blueberry
116.51,45.48,87.02,31.38,48.72,7.01,172.23,blueberry
78.74,56.26,83.38,24.74,68.22,6.24,64.69,blueberry
115.87,27.33,82.99,18.1,68.38,5.64,190.11,blueberry
102.54,72.27,77.38,31.83,45.82,5.57,152.07,blueberry
132.8,47.74,34.53,25.34,55.78,5.2,213.42,blueberry
85.55,78.99,27.3,22.73,45.87,7.11,144.91,blueberry
100.58,23.56,50.82,23.43,75.21,5.59,247.04,blueberry
72.91,55.96,52.95,22.81,42.86,5.1,233.63,blueberry
137.97,62.99,29.34,20.71,55.99,5.09,124.97,blueberry
68.22,42.84,78.64,25.82,89.97,5.77,73.33,blueberry
116.25,70.96,77.2,23.21,80.72,5.25,197.12,blackberry
109.26,59.61,63.06,24.49,61.48,6.19,175.49,blackberry
124.65,43.52,58.99,23.46,48.57,6.76,61.22,blackberry
127.83,23.46,31.84,28.43,61.71,5.75,152.76,blackberry
133.12,65.23,45.26,31.28,52.21,5.24,199.49,blackberry
120.28,75.72,47.78,27.54,50.52,5.67,239.03,blackberry
125.11,86.17,58.64,27.94,58.11,5.99,236.19,blackberry
114.53,85.77,30.59,23.78,85.88,7.32,215.62,blackberry
128.57,38.5,69.98,19.48,62.91,5.03,142.24,blackberry
59.43,48.65,66.94,27.46,84.1,7.33,118.21,blackberry
73.37,49.35,37.76,29.81,79.65,6.66,183.2,blackberry
69.33,39.43,73.24,19.29,89.58,5.36,99.57,blackberry
116.05,83.8,30.93,31.15,65.5,5.31,163.76,blackberry
63.15,65.34,63.97,29.69,86.0,7.16,188.19,blackberry
112.95,80.81,78.62,24.94,87.03,7.4,97.47,blackberry
61.16,62.99,58.18,23.91,64.91,5.52,139.32,blackberry
99.34,72.69,69.43,19.44,50.49,6.21,206.79,blackberry
67.62,71.67,36.05,22.25,82.52,5.49,219.76,blackberry
95.07,21.8,52.91,25.57,46.25,5.93,152.22,blackberry
87.35,84.49,47.07,30.55,54.63,6.86,89.5,blackberry
98.38,72.29,77.9,18.73,77.2,5.39,243.55,blackberry
70.46,79.76,31.52,31.81,66.89,5.55,233.86,blackberry
119.02,70.67,49.97,21.24,71.81,7.12,200.05,blackberry
111.09,24.37,52.37,22.07,66.7,6.67,173.98,blackberry
40.28,41.49,39.97,23.9,54.25,5.48,102.32,blackberry
89.1,81.76,35.17,31.45,73.18,7.24,228.17,blackberry
115.29,84.08,33.56,26.84,58.03,5.42,112.23,blackberry
104.64,29.34,27.28,29.84,80.76,5.08,97.95,blackberry
40.33,57.28,88.89,20.13,68.87,6.1,198.38,blackberry
98.93,71.27,27.43,31.69,79.27,5.27,61.95,blackberry
121.21,74.32,46.63,29.29,71.61,6.52,42.46,grape
88.47,46.55,50.55,23.45,82.45,6.24,45.8,grape
65.13,78.54,56.2,23.51,83.79,7.47,65.01,grape
53.91,42.5,27.83,28.73,75.57,6.14,78.94,grape
124.74,89.63,32.15,24.59,72.35,6.39,71.73,grape
85.69,48.67,60.12,23.95,54.8,6.33,86.85,grape
55.47,53.1,36.25,29.28,40.41,6.2,97.83,grape
111.12,36.5,71.46,25.02,44.7,5.71,42.65,grape
68.53,48.69,87.95,28.89,67.52,6.83,77.25,grape
121.26,45.93,65.42,22.17,51.36,6.03,64.23,grape
69.65,61.88,22.81,23.16,70.25,7.09,87.25,grape
83.07,63.66,21.8,29.25,73.3,7.09,46.38,grape
81.38,40.91,78.97,27.6,47.92,7.44,52.33,grape
53.38,59.25,50.67,29.54,42.31,7.31,82.81,grape
71.75,30.61,69.42,20.31,54.63,5.67,60.93,grape
139.32,79.2,58.55,26.45,71.58,7.07,89.84,grape
136.38,86.15,43.99,29.49,52.55,5.73,79.07,grape
44.7,81.32,88.49,28.02,52.88,6.56,43.23,grape
84.65,77.61,33.73,21.58,57.74,6.2,60.01,grape
72.37,24.97,64.95,24.92,70.59,6.15,94.21,grape
117.43,58.86,46.83,28.53,61.8,6.33,74.06,grape
45.69,54.73,25.83,29.19,79.55,5.74,52.69,grape
106.49,58.03,48.39,24.08,51.28,6.32,43.07,grape
46.68,36.5,21.86,22.39,49.93,6.21,75.55,grape
139.13,69.32,77.41,25.59,78.08,6.76,40.5,grape
76.65,29.15,68.02,23.64,61.69,5.81,98.17,grape
67.76,29.78,46.02,23.17,49.44,6.89,65.84,grape
41.15,86.41,28.51,28.68,89.35,6.59,85.99,grape
40.56,34.07,75.49,26.95,45.99,6.03,44.56,grape
119.17,64.91,44.48,25.66,65.01,6.02,72.15,grape
40.78,70.29,87.03,20.3,61.79,6.48,190.01,pomegranate
117.29,43.04,72.64,23.03,78.93,6.27,168.95,pomegranate
129.4,32.39,54.89,22.85,43.07,6.95,97.34,pomegranate
56.55,29.5,74.51,27.86,56.41,6.22,127.78,pomegranate
89.31,22.69,40.11,31.41,56.0,6.75,177.76,pomegranate
86.53,63.46,68.7,26.06,79.32,5.75,103.62,pomegranate
86.0,75.16,54.84,18.08,63.19,7.24,91.75,pomegranate
97.24,39.95,57.94,28.68,56.45,5.43,145.12,pomegranate
138.33,21.86,41.26,21.05,63.63,6.97,166.68,pomegranate
98.77,35.66,57.28,28.49,56.61,5.05,244.26,pomegranate
90.54,87.6,62.75,22.77,48.89,7.33,204.87,pomegranate
97.53,21.27,41.11,23.91,44.61,6.18,149.33,pomegranate
60.39,56.78,86.62,30.23,81.08,5.76,104.22,pomegranate
87.8,85.32,34.83,19.04,82.54,5.03,157.08,pomegranate
138.34,60.11,20.62,22.25,77.51,6.7,76.28,pomegranate
86.19,53.66,31.52,19.83,55.57,6.0,241.12,pomegranate
72.73,82.49,21.44,24.54,47.51,5.15,115.21,pomegranate
109.51,62.48,40.15,28.19,75.21,7.16,191.14,pomegranate
48.99,74.77,86.84,30.28,72.85,5.31,224.61,pomegranate
89.35,71.0,84.8,20.98,41.18,7.34,229.24,pomegranate
48.57,52.04,80.05,26.6,66.09,7.49,65.53,pomegranate
77.18,30.96,87.35,26.18,53.09,7.17,233.68,pomegranate
88.21,86.57,35.08,27.68,89.67,5.58,193.56,pomegranate
122.89,80.53,38.71,23.38,45.68,6.27,223.79,pomegranate
69.7,81.65,38.57,24.57,73.09,7.03,238.94,pomegranate
75.63,47.38,73.15,29.15,79.48,5.67,224.04,pomegranate
116.41,61.47,43.42,28.14,43.46,6.85,139.47,pomegranate
116.14,61.16,45.06,22.44,65.14,5.34,109.24,pomegranate
103.79,33.67,84.32,25.39,56.04,5.44,112.52,pomegranate
79.64,29.53,41.61,31.49,86.86,7.28,240.24,pomegranate
110.23,87.59,64.8,23.74,48.44,6.63,243.26,orange
133.84,88.15,50.97,27.58,90.0,6.81,222.54,orange
126.97,58.91,81.17,22.95,81.28,6.09,100.9,orange
122.72,75.51,64.52,24.59,53.12,7.11,186.41,orange
107.0,77.46,21.87,29.13,82.69,5.35,69.0,orange
126.5,38.31,57.4,31.02,49.66,6.24,71.39,orange
127.26,80.25,50.56,29.1,47.54,7.02,213.62,orange
112.97,22.34,40.87,27.27,81.64,6.23,190.52,orange
85.57,60.79,39.92,20.81,83.54,6.38,121.05,orange
69.52,43.59,56.26,20.21,62.54,5.88,133.52,orange
76.6,23.15,81.93,22.24,77.38,7.36,132.3,orange
74.88,67.36,86.0,25.46,72.32,5.27,119.37,orange
85.43,65.71,46.71,28.33,81.9,5.62,160.06,orange
50.09,42.44,60.46,29.6,49.64,7.0,185.51,orange
122.29,24.62,56.17,20.02,78.73,6.69,103.8,orange
138.99,82.75,47.33,21.03,78.7,5.85,223.65,orange
67.78,79.74,44.72,26.24,55.74,6.55,71.21,orange
76.27,44.74,61.37,29.23,64.67,7.38,89.4,orange
113.3,47.8,34.86,22.68,58.72,6.22,153.09,orange
119.2,75.48,47.99,28.77,69.84,5.09,217.28,orange
128.44,64.8,55.45,30.72,89.01,6.45,70.44,orange
91.63,34.19,52.68,26.43,51.03,5.16,154.01,orange
108.04,56.72,77.1,31.98,88.65,5.84,145.32,orange
97.79,35.29,85.79,28.75,88.22,5.97,155.38,orange
92.1,27.17,38.06,27.19,86.31,5.16,123.71,orange
90.96,48.67,38.46,20.4,55.54,5.14,113.44,orange
46.34,81.59,65.18,24.95,56.11,6.7,124.99,orange
123.8,79.21,36.4,25.24,58.17,7.46,104.76,orange
43.86,35.64,85.93,26.68,76.68,6.22,193.93,orange
82.89,56.77,65.56,29.12,87.07,6.6,216.78,orange
56.16,34.25,83.88,18.91,62.96,5.61,163.57,mandarin
70.29,83.37,27.17,29.56,87.79,6.01,213.07,mandarin
101.71,35.78,56.39,19.77,55.45,5.19,94.29,mandarin
128.53,55.64,80.57,24.44,55.39,6.22,128.63,mandarin
137.48,22.5,33.87,21.07,65.41,5.97,83.0,mandarin
101.02,81.75,58.23,22.74,64.96,5.62,68.17,mandarin
70.39,46.78,74.34,23.73,83.7,5.3,119.58,mandarin
57.65,75.17,31.64,25.88,65.26,6.84,159.88,mandarin
68.82,86.38,53.85,20.29,67.22,6.28,78.15,mandarin
44.06,54.76,70.18,23.04,72.18,5.65,198.05,mandarin
119.49,57.37,84.36,23.72,58.89,5.02,131.59,mandarin
116.42,74.04,50.11,24.22,70.35,5.14,159.14,mandarin
124.68,28.86,25.46,24.95,70.53,5.95,139.15,mandarin
133.51,89.52,88.68,20.41,55.99,5.66,232.43,mandarin
101.65,58.95,26.1,29.14,88.81,5.57,115.3,mandarin
41.16,79.02,36.51,20.37,83.54,6.69,144.34,mandarin
64.24,86.93,43.98,28.33,72.01,5.97,244.97,mandarin
81.59,38.07,35.88,18.5,62.55,7.33,198.58,mandarin
74.71,41.18,76.26,29.51,55.62,5.63,109.89,mandarin
121.22,53.44,67.21,27.48,79.97,6.35,64.74,mandarin
106.24,36.91,79.82,26.18,74.39,6.72,221.79,mandarin
121.69,84.24,77.77,21.56,77.28,5.88,203.05,mandarin
95.73,60.19,26.54,20.55,46.4,5.25,224.89,mandarin
130.99,44.49,51.85,26.03,74.77,5.21,244.76,mandarin
43.04,27.97,70.58,22.61,71.96,6.4,151.31,mandarin
91.78,77.01,48.36,28.72,69.44,7.21,80.12,mandarin
69.62,21.66,22.03,25.6,62.8,5.46,89.51,mandarin
60.03,82.36,59.28,23.84,68.43,6.08,153.49,mandarin
47.33,88.86,60.94,28.14,84.99,5.25,71.43,mandarin
62.37,31.93,33.65,23.5,81.52,6.48,197.01,mandarin
89.87,84.76,81.56,19.82,73.71,7.38,215.59,lemon
95.15,47.75,26.26,21.81,44.54,5.17,207.81,lemon
90.41,45.69,69.75,22.46,85.71,5.58,97.69,lemon
62.06,86.76,81.9,20.82,86.45,5.08,192.64,lemon
85.88,35.89,61.71,21.14,66.31,6.86,140.07,lemon
130.18,82.61,32.76,20.94,40.55,5.88,74.24,lemon
70.24,28.47,53.67,21.61,86.32,6.99,127.49,lemon
93.64,25.93,24.3,29.47,44.38,5.92,105.02,lemon
61.03,35.18,35.42,31.07,52.01,6.63,105.52,lemon
133.1,82.59,55.7,31.23,76.27,7.24,159.32,lemon
47.89,25.31,78.82,31.45,60.92,7.22,232.21,lemon
71.47,73.14,74.51,27.36,51.57,5.13,123.11,lemon
66.87,56.56,44.73,23.61,55.71,5.34,113.12,lemon
106.65,39.66,82.57,30.2,62.97,5.74,184.21,lemon
128.88,77.17,34.78,20.98,42.43,7.36,113.05,lemon
79.29,73.65,40.38,28.11,40.83,6.02,65.17,lemon
122.02,40.01,76.96,28.58,45.55,5.75,210.84,lemon
108.42,49.42,29.27,20.36,57.43,6.23,184.11,lemon
126.9,68.4,58.9,25.4,70.63,5.13,68.28,lemon
94.39,50.12,80.62,21.25,57.38,5.63,184.25,lemon
120.24,27.0,46.99,27.53,76.93,6.92,91.27,lemon
112.07,51.56,82.08,20.74,81.94,7.29,175.51,lemon
56.96,44.28,45.79,30.34,48.62,6.04,130.12,lemon
93.15,70.98,22.13,21.26,44.11,6.23,183.0,lemon
118.59,70.79,31.36,31.89,40.8,5.49,179.75,lemon
104.52,47.32,67.66,24.32,55.66,5.78,141.5,lemon
50.84,69.99,31.81,26.12,86.37,7.03,215.36,lemon
58.55,76.37,20.89,21.16,53.75,6.7,246.58,lemon
61.3,54.91,40.09,28.14,40.53,7.27,117.04,lemon
57.81,77.82,71.01,29.03,83.94,6.13,141.66,lemon
119.25,54.6,37.07,26.59,61.89,6.91,225.61,lime
119.27,24.82,58.67,24.25,42.3,5.72,61.33,lime
110.62,34.94,32.44,30.12,53.43,6.72,186.08,lime
103.37,25.39,35.15,29.53,59.47,5.75,154.18,lime
43.48,69.76,74.11,31.53,55.79,6.73,238.22,lime
126.0,52.32,86.88,25.6,68.22,6.44,95.42,lime
79.16,55.26,75.07,25.85,57.3,7.43,74.93,lime
57.69,44.41,88.57,24.54,60.03,7.06,103.96,lime
120.03,25.31,61.57,31.16,70.18,5.61,100.47,lime
120.54,38.6,85.1,24.01,45.0,6.82,200.33,lime
107.03,20.71,45.93,24.87,85.73,5.24,141.89,lime
75.09,63.79,51.65,22.46,64.19,6.36,67.74,lime
72.0,37.67,39.41,23.0,53.79,5.92,190.01,lime
63.37,86.69,25.47,22.12,76.31,6.63,118.07,lime
68.37,70.02,46.34,29.28,85.39,5.38,188.0,lime
63.31,59.59,82.68,26.89,83.8,5.85,114.08,lime
94.18,45.19,56.67,21.54,50.4,6.52,81.37,lime
63.0,26.32,68.28,20.21,53.69,7.14,159.08,lime
86.68,42.97,56.17,28.87,58.03,5.34,94.91,lime
110.09,53.48,85.11,21.09,75.69,5.97,113.59,lime
111.74,42.42,35.48,24.28,61.27,5.21,247.15,lime
79.88,45.39,28.9,20.06,49.18,5.18,164.21,lime
104.64,79.53,38.31,29.26,77.38,5.14,97.5,lime
60.17,80.96,72.27,18.88,52.11,5.41,179.24,lime
82.91,86.06,78.62,22.0,53.62,6.25,137.09,lime
119.47,33.47,80.68,26.24,59.68,7.42,126.21,lime
117.11,87.45,82.46,31.77,62.14,6.94,218.49,lime
69.79,51.71,84.42,28.94,55.27,6.93,82.06,lime
79.35,60.13,41.48,18.15,68.72,6.54,185.8,lime
56.63,24.94,23.14,25.61,41.87,5.51,154.78,lime
77.6,67.96,29.38,25.23,61.11,5.49,232.7,coconut
133.24,87.51,37.58,18.34,74.86,7.25,126.2,coconut
69.71,76.42,58.71,26.29,75.54,6.3,215.76,coconut
95.65,71.67,20.76,24.74,85.21,6.22,191.45,coconut
93.11,85.25,25.34,21.95,48.33,7.18,245.26,coconut
59.15,40.02,37.26,26.48,75.47,5.64,217.15,coconut
85.18,54.8,45.55,24.38,41.66,5.1,243.87,coconut
68.88,44.56,88.52,22.34,44.63,7.17,135.9,coconut
104.84,40.88,28.87,21.07,78.34,6.35,186.0,coconut
112.99,60.06,67.61,20.71,49.2,6.09,219.83,coconut
62.38,74.51,77.89,28.3,45.42,5.32,213.62,coconut
61.93,21.6,60.86,27.76,81.17,6.79,173.41,coconut
76.04,84.87,38.73,24.34,45.57,6.44,190.5,coconut
91.61,46.22,23.14,26.88,42.13,6.9,177.39,coconut
126.22,66.25,73.29,21.94,87.03,6.47,164.15,coconut
78.4,79.04,64.25,25.75,70.64,6.96,247.92,coconut
59.74,87.27,39.86,24.09,76.72,7.03,124.94,coconut
70.77,57.13,53.6,23.63,55.01,5.03,237.1,coconut
74.96,84.0,63.87,19.54,48.92,5.94,97.39,coconut
50.46,73.6,54.43,20.13,65.79,6.7,218.9,coconut
83.53,34.83,22.64,26.26,66.38,7.49,107.04,coconut
45.37,57.09,68.64,21.28,53.77,5.47,220.48,coconut
97.47,39.22,45.16,21.57,41.15,7.08,205.99,coconut
71.54,44.08,85.14,21.7,75.1,7.29,117.8,coconut
118.4,42.2,88.55,20.02,48.74,6.74,125.54,coconut
85.65,79.98,31.16,21.16,70.83,5.59,145.9,coconut
61.83,64.46,65.81,18.68,79.41,7.34,117.09,coconut
118.67,41.58,82.95,31.38,75.32,6.03,125.64,coconut
58.46,81.73,85.23,27.91,85.9,5.84,75.64,coconut
87.93,89.93,61.64,29.72,72.47,6.03,152.64,coconut
64.15,47.33,87.18,30.89,70.63,6.77,121.55,arecanut
104.41,83.13,25.33,31.66,48.65,5.11,64.35,arecanut
80.47,71.73,36.89,31.2,78.32,5.35,208.3,arecanut
61.23,69.84,23.49,29.2,57.45,6.72,73.27,arecanut
89.98,47.05,30.24,23.92,88.6,5.09,242.68,arecanut
74.12,76.33,76.98,26.16,70.86,7.42,144.47,arecanut
120.82,53.79,42.69,31.95,47.01,7.38,201.3,arecanut
57.56,82.2,22.78,28.07,88.11,6.91,234.51,arecanut
109.7,71.07,83.48,31.0,58.4,5.43,132.06,arecanut
50.42,83.33,50.06,31.68,45.46,6.14,174.69,arecanut
77.01,69.68,38.5,18.42,84.4,6.34,121.9,arecanut
118.6,27.22,41.24,24.9,82.86,6.46,147.6,arecanut
102.64,85.25,46.21,20.61,66.92,5.34,106.44,arecanut
105.89,51.5,32.42,18.02,88.62,7.11,180.82,arecanut
95.88,53.48,87.8,31.87,87.37,6.62,184.91,arecanut
132.63,36.18,54.58,25.96,56.23,6.48,170.78,arecanut
132.37,52.36,48.53,25.69,40.14,5.07,65.41,arecanut
127.85,80.71,72.98,21.64,70.73,5.38,162.37,arecanut
92.57,67.42,28.5,30.98,69.45,7.5,77.57,arecanut
112.65,77.26,89.53,21.31,56.32,7.23,192.87,arecanut
51.14,62.44,40.86,29.19,45.26,6.81,136.15,arecanut
55.85,37.74,75.95,31.26,88.28,5.1,227.7,arecanut
102.7,47.29,22.72,28.04,66.79,5.54,161.61,arecanut
48.01,86.06,79.26,28.27,89.65,5.45,151.99,arecanut
135.49,83.23,64.84,19.55,64.73,6.38,162.15,arecanut
68.7,35.53,41.14,21.45,88.12,5.42,99.24,arecanut
138.23,29.01,22.32,23.49,67.83,6.64,224.91,arecanut
131.62,21.01,76.09,21.07,70.48,7.06,83.07,arecanut
94.22,85.18,48.64,26.96,78.33,5.91,80.57,arecanut
